date,temperature_2m (°C)_max,temperature_2m (°C)_min,temperature_2m (°C)_mean,precipitation (mm)_max,precipitation (mm)_min,precipitation (mm)_mean,cloudcover (%)_max,cloudcover (%)_min,cloudcover (%)_mean,surface_pressure (hPa)_max,surface_pressure (hPa)_min,surface_pressure (hPa)_mean,wind_speed_10m (km/h)_max,wind_speed_10m (km/h)_min,wind_speed_10m (km/h)_mean,dewpoint_2m (°C)_max,dewpoint_2m (°C)_min,dewpoint_2m (°C)_mean,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2025-06-22,33.1,21.9,27.73333333333333,0.0,0.0,0.0,100,0,33.208333333333336,1014.0,1012.9,1013.4041666666668,13.8,3.3,7.8625,19.0,14.1,16.866666666666667,2025-06-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,8","0,0","23,6",03:30,"30,1",19:00,27.0,"5,0","13,9",20:00,76.0,92.0,Varias,43.0,19:00
2025-06-23,32.5,22.5,27.8875,0.0,0.0,0.0,100,0,36.0,1014.2,1012.2,1013.1458333333334,13.0,1.4,7.254166666666666,19.0,15.1,17.070833333333333,2025-06-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,6","0,0","24,7",04:00,"28,6",19:10,22.0,"3,6","9,7",15:20,73.0,90.0,Varias,51.0,19:00
2025-06-24,34.9,21.4,28.5875,0.0,0.0,0.0,42,0,4.208333333333333,1012.8,1010.0,1011.3083333333334,14.9,2.2,6.966666666666666,17.1,11.3,13.725,2025-06-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,8","0,0","23,0",05:00,"30,5",11:50,21.0,"4,7","9,4",12:50,81.0,94.0,20:10,51.0,02:10
2025-06-25,34.8,21.4,28.504166666666663,0.0,0.0,0.0,59,0,14.833333333333334,1010.5,1008.1,1008.9375,12.3,1.3,7.079166666666667,21.4,10.8,14.629166666666668,2025-06-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"27,2","0,0","23,1",02:30,"31,4",09:30,22.0,"1,9","6,4",12:00,74.0,93.0,Varias,41.0,09:20
2025-06-26,31.1,24.3,27.566666666666663,0.2,0.0,0.0083333333333333,38,0,7.666666666666667,1016.1,1009.6,1012.3291666666668,14.9,0.2,8.0,20.6,16.0,18.48333333333333,2025-06-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,2","0,0","24,3",04:00,"28,0",11:20,20.0,"4,2","8,3",13:30,82.0,89.0,02:00,63.0,22:30
2025-06-27,32.9,21.7,27.52083333333333,0.0,0.0,0.0,100,0,9.875,1017.9,1016.0,1016.5625,14.3,0.9,7.658333333333334,22.1,14.3,17.808333333333334,2025-06-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,8","0,0","23,5",03:30,"30,1",11:30,22.0,"4,7","10,6",11:30,77.0,90.0,21:10,51.0,10:10
2025-06-28,32.9,22.7,28.34583333333333,0.0,0.0,0.0,0,0,0.0,1017.9,1015.9,1016.9291666666668,11.0,1.2,6.904166666666666,22.3,15.6,19.391666666666666,2025-06-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"27,6","0,0","24,8",01:50,"30,4",07:40,21.0,"3,6","8,3",13:00,82.0,92.0,Varias,62.0,07:30
2025-06-29,34.6,24.2,29.5125,0.0,0.0,0.0,0,0,0.0,1016.4,1012.9,1014.6,12.2,0.8,7.220833333333334,20.4,15.2,17.958333333333332,2025-06-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"29,2","0,0","24,6",01:30,"33,8",11:00,35.0,"1,7","4,2",05:10,70.0,91.0,00:50,48.0,07:20
2025-06-30,35.8,23.5,30.4875,0.0,0.0,0.0,5,0,0.2916666666666667,1013.0,1009.6,1011.2125,10.9,2.6,6.895833333333333,18.8,11.7,15.995833333333332,2025-06-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"28,6","0,0","25,5",02:00,"31,8",11:20,21.0,"3,1","6,7",16:30,78.0,90.0,01:10,52.0,11:40
2025-07-01,34.1,24.1,29.916666666666668,0.0,0.0,0.0,96,0,17.375,1010.9,1009.2,1010.1041666666666,11.7,1.4,6.579166666666667,21.5,14.6,17.9875,2025-07-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"29,0","0,0","26,3",00:50,"31,7",09:20,34.0,"3,3","7,5",20:10,75.0,92.0,18:30,38.0,23:00
2025-07-02,32.8,23.1,28.65,0.0,0.0,0.0,57,0,11.458333333333334,1012.7,1008.9,1010.45,11.3,1.7,5.929166666666667,23.3,13.5,19.025,2025-07-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"28,5","0,0","25,5",04:30,"31,5",15:10,9.0,"1,9","5,0",11:20,69.0,92.0,Varias,44.0,07:40
2025-07-03,32.9,24.8,28.854166666666668,0.0,0.0,0.0,99,0,34.208333333333336,1015.8,1012.9,1014.6208333333334,14.0,1.1,6.895833333333333,23.5,18.8,21.25,2025-07-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"28,0","0,0","25,7",01:30,"30,4",16:00,22.0,"2,8","10,3",14:00,71.0,92.0,Varias,48.0,Varias
2025-07-04,32.2,22.9,28.454166666666666,0.0,0.0,0.0,68,0,10.583333333333334,1016.4,1014.0,1015.3958333333334,13.8,2.6,7.829166666666667,22.4,17.5,19.8125,2025-07-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"28,0","0,0","25,4",04:00,"30,7",09:30,22.0,"3,3","8,3",16:40,72.0,88.0,13:40,51.0,19:40
2025-07-05,33.0,23.7,28.7625,0.3,0.0,0.0166666666666666,100,0,36.333333333333336,1013.9,1010.8,1012.425,10.7,2.1,6.145833333333333,20.8,16.8,19.09583333333333,2025-07-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"28,8","0,0","25,7",04:30,"31,9",10:30,10.0,"2,8","7,2",17:30,70.0,85.0,16:30,52.0,07:30
2025-07-06,31.5,22.9,26.7125,0.7,0.0,0.0875,100,0,33.875,1011.0,1005.9,1008.6375,16.0,0.6,7.466666666666666,22.6,19.1,21.383333333333336,2025-07-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,3","0,0","22,6",23:00,"30,0",09:20,9.0,"5,6","13,9",18:20,80.0,92.0,20:40,70.0,06:20
2025-07-07,29.0,20.9,24.416666666666668,1.7,0.0,0.2583333333333333,100,11,73.25,1008.8,1004.9,1006.9166666666666,18.3,1.7,9.441666666666666,21.0,18.1,19.4875,2025-07-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"25,2","0,0","22,9",00:10,"27,4",10:50,13.0,"6,7","12,5",18:20,86.0,91.0,Varias,73.0,23:10
2025-07-08,27.2,19.6,23.254166666666663,0.7,0.0,0.0999999999999999,100,0,65.25,1013.1,1008.3,1010.275,18.9,3.6,9.475,20.1,14.3,17.929166666666667,2025-07-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"23,6","0,0","21,6",05:20,"25,6",08:20,21.0,"5,6","11,9",12:50,74.0,90.0,02:00,57.0,Varias
2025-07-09,27.3,21.9,24.59583333333333,0.1,0.0,0.0125,100,15,71.29166666666667,1014.6,1012.5,1013.4791666666666,13.6,0.8,6.9125000000000005,20.5,14.1,18.29583333333333,2025-07-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"24,4","0,0","23,2",03:50,"25,6",12:30,22.0,"3,9","8,9",14:40,72.0,87.0,00:00,60.0,04:30
2025-07-10,27.2,22.6,24.65416666666667,2.3,0.0,0.2249999999999999,100,1,66.75,1013.7,1010.8,1012.3083333333334,11.2,0.6,5.408333333333334,21.9,16.1,19.9625,2025-07-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"25,6","0,0","23,6",Varias,"27,6",13:20,11.0,"3,6","10,0",09:40,77.0,92.0,07:50,60.0,13:20
2025-07-11,29.0,21.8,25.516666666666666,0.3,0.0,0.0916666666666666,100,0,73.45833333333333,1011.2,1006.9,1008.9041666666668,14.4,0.6,7.116666666666667,21.9,20.2,20.933333333333334,2025-07-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"25,5","1,4","23,3",01:30,"27,7",12:50,22.0,"4,4","8,9",15:10,87.0,92.0,Varias,81.0,11:20
2025-07-12,25.1,18.3,21.9875,10.2,0.0,1.3791666666666669,100,13,86.75,1007.5,1005.1,1006.4333333333334,15.3,2.2,8.054166666666667,22.2,17.7,19.925,2025-07-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"24,0","5,2","19,3",15:10,"28,7",10:00,1.0,"4,2","12,8",13:50,83.0,94.0,15:00,72.0,Varias
2025-07-13,27.7,17.8,23.10833333333333,0.1,0.0,0.0041666666666666,92,0,9.708333333333334,1012.9,1006.2,1009.0208333333334,12.4,0.6,6.275,20.4,16.9,18.275,2025-07-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"24,7","0,0","21,3",05:00,"28,1",09:10,99.0,"3,9","7,5",Varias,69.0,88.0,23:40,53.0,08:50
2025-07-14,30.5,19.8,25.475,0.0,0.0,0.0,39,0,5.958333333333333,1015.3,1013.2,1014.3833333333332,12.8,1.9,6.679166666666667,21.5,17.4,19.4375,2025-07-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"27,0","0,0","23,1",05:00,"30,9",09:00,22.0,"4,2","8,6",14:10,84.0,92.0,18:50,54.0,08:50
2025-07-15,30.7,20.6,26.266666666666666,0.0,0.0,0.0,18,0,2.958333333333333,1015.2,1013.4,1014.4916666666668,13.7,2.7,7.5125,21.1,18.2,19.40833333333333,2025-07-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,8","0,0","23,6",04:00,"30,0",10:20,22.0,"3,9","8,6",14:40,81.0,90.0,03:40,72.0,07:00
2025-07-16,31.4,22.1,26.941666666666663,0.0,0.0,0.0,25,0,7.625,1015.1,1011.1,1013.1166666666668,15.9,2.5,7.475,21.9,18.0,20.754166666666663,2025-07-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,8","0,0","24,5",05:00,"29,2",14:00,21.0,"3,6","10,3",14:10,81.0,90.0,Varias,62.0,13:50
2025-07-17,31.2,22.5,27.366666666666664,0.0,0.0,0.0,47,0,12.666666666666666,1011.9,1008.2,1010.2125,13.1,1.4,7.020833333333333,22.7,20.2,21.4,2025-07-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"27,3","0,0","24,9",04:40,"29,7",11:00,21.0,"3,6","7,8",16:10,89.0,91.0,01:40,82.0,07:20
2025-07-18,31.0,22.5,27.308333333333334,0.0,0.0,0.0,100,0,46.25,1008.3,1003.9,1006.1875,13.5,0.2,7.0875,23.0,19.5,22.008333333333336,2025-07-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"28,0","0,1","25,5",05:00,"30,4",10:50,20.0,"3,3","6,7",16:40,88.0,92.0,Varias,76.0,08:50
2025-07-19,30.1,24.1,26.85833333333333,0.2,0.0,0.0083333333333333,100,0,50.708333333333336,1004.5,1003.1,1003.75,15.3,0.3,7.991666666666667,22.9,18.2,20.77083333333333,2025-07-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"27,0","0,0","25,2",23:59,"28,7",10:50,9.0,"5,8","12,2",08:10,86.0,93.0,Varias,79.0,09:10
2025-07-20,30.9,23.6,27.3875,0.2,0.0,0.0166666666666666,96,3,31.541666666666668,1004.6,1000.4,1002.2375,15.0,1.3,8.233333333333333,22.3,18.5,20.7875,2025-07-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"27,6","0,0","25,3",00:20,"29,9",17:20,22.0,"5,8","10,3",14:40,84.0,91.0,Varias,72.0,Varias
2025-07-21,28.2,23.6,25.4625,0.0,0.0,0.0,99,1,29.20833333333333,1010.8,1001.6,1005.9708333333332,13.6,3.4,9.083333333333334,22.1,14.6,18.029166666666665,2025-07-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"25,4","0,0","23,6",23:00,"27,3",11:40,10.0,"5,3","12,2",02:50,75.0,92.0,02:10,63.0,11:30
2025-07-22,28.7,20.6,25.28333333333333,0.1,0.0,0.0041666666666666,100,0,38.708333333333336,1012.3,1009.4,1011.1125,16.4,1.3,9.283333333333331,21.3,16.9,18.391666666666666,2025-07-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"24,9","0,0","22,8",05:00,"27,0",09:40,21.0,"4,2","9,4",14:50,81.0,91.0,20:20,74.0,06:30
2025-07-23,27.5,19.8,24.0875,15.2,0.0,1.75,100,23,82.54166666666667,1010.5,1006.8,1008.9958333333334,10.5,0.9,5.204166666666667,22.2,18.7,20.625,2025-07-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"25,0","27,8","21,0",23:59,"28,9",14:40,10.0,"4,2","10,8",18:40,88.0,93.0,Varias,77.0,14:30
2025-07-24,22.8,19.3,20.725,6.7,0.0,1.225,100,63,96.08333333333331,1010.9,1008.7,1009.4958333333334,9.5,0.4,5.166666666666667,19.7,17.4,18.4125,2025-07-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,5","4,5","18,7",04:00,"22,3",12:40,1.0,"1,7","8,1",01:30,87.0,95.0,03:30,70.0,11:30
2025-07-25,26.0,17.8,21.84583333333333,2.1,0.0,0.2708333333333333,100,0,62.375,1012.6,1010.1,1010.8166666666666,18.7,1.1,7.820833333333333,18.9,15.2,16.941666666666666,2025-07-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"22,4","22,5","17,5",17:20,"27,4",10:40,14.0,"5,0","22,2",17:30,75.0,94.0,17:20,44.0,10:30
2025-07-26,27.6,17.8,22.629166666666663,3.7,0.0,0.2833333333333334,100,0,16.791666666666668,1013.2,1011.1,1012.0708333333332,14.2,0.4,6.004166666666666,18.8,16.5,17.766666666666666,2025-07-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"23,7","0,0","20,0",03:10,"27,4",10:50,20.0,"4,4","8,9",14:10,67.0,91.0,Varias,57.0,18:40
2025-07-27,28.0,19.1,23.55,0.0,0.0,0.0,100,0,27.041666666666668,1013.2,1009.3,1011.2666666666668,12.8,1.7,6.7,20.6,17.9,18.991666666666667,2025-07-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"24,8","0,0","21,3",05:00,"28,4",15:50,11.0,"3,9","8,3",19:00,71.0,90.0,Varias,57.0,15:30
2025-07-28,24.9,21.1,23.14583333333333,0.7,0.0,0.0625,100,5,57.0,1012.1,1008.6,1010.0916666666668,12.5,0.3,6.7375,20.4,17.7,19.429166666666667,2025-07-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"24,9","1,6","22,4",05:40,"27,4",11:30,12.0,"3,9","8,6",08:40,77.0,90.0,Varias,68.0,15:50
2025-07-29,26.1,19.8,22.84583333333333,0.3,0.0,0.0541666666666666,100,2,30.75,1013.4,1011.0,1012.3,12.4,3.1,6.925,20.5,15.3,18.4625,2025-07-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"23,8","0,0","21,1",05:00,"26,5",14:20,12.0,"3,9","13,9",23:50,74.0,92.0,Varias,60.0,15:50
2025-07-30,25.8,19.2,22.67083333333333,0.5,0.0,0.0499999999999999,51,0,19.666666666666668,1015.0,1012.3,1013.475,12.4,1.0,6.445833333333333,19.4,15.1,18.008333333333333,2025-07-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"24,2","0,0","21,8",00:30,"26,6",15:20,19.0,"3,6","11,4",00:30,68.0,90.0,00:00,60.0,16:00
2025-07-31,27.7,19.4,23.6125,0.1,0.0,0.0041666666666666,34,0,9.833333333333334,1015.1,1011.1,1013.35,18.3,0.9,7.883333333333334,20.0,17.4,18.52083333333333,2025-07-31,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"25,8","0,0","22,5",02:50,"29,0",11:40,22.0,"4,7","12,2",13:40,75.0,87.0,09:30,57.0,11:30
2025-08-01,28.6,19.2,24.09166666666667,0.1,0.0,0.0083333333333333,100,1,28.375,1012.3,1008.1,1010.2666666666668,16.0,0.5,7.0875,21.5,16.5,19.27083333333333,2025-08-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"25,4","0,0","22,7",05:00,"28,0",09:40,23.0,"4,4","10,8",16:20,83.0,90.0,04:30,74.0,11:30
2025-08-02,27.8,21.4,24.1625,0.4,0.0,0.0791666666666666,100,0,38.875,1011.4,1008.7,1009.4541666666668,11.3,0.3,5.575,21.3,17.8,20.20833333333333,2025-08-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,1","0,0","23,9",Varias,"28,3",12:50,8.0,"2,5","9,2",21:40,79.0,92.0,Varias,67.0,11:50
2025-08-03,27.3,20.6,23.5125,0.7,0.0,0.0583333333333333,100,2,44.5,1015.9,1011.5,1013.2166666666668,14.9,0.3,6.329166666666667,20.9,15.2,18.379166666666663,2025-08-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"24,8","0,0","22,5",05:10,"27,0",09:20,11.0,"4,7","9,2",05:30,67.0,92.0,Varias,54.0,10:30
2025-08-04,30.0,19.9,24.95833333333333,0.1,0.0,0.0083333333333333,100,2,45.458333333333336,1016.3,1014.3,1015.4333333333334,18.1,3.3,9.075,21.8,18.7,19.891666666666666,2025-08-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,0","0,0","22,7",05:00,"29,3",13:50,22.0,"4,4","11,7",15:00,83.0,89.0,09:20,78.0,11:30
2025-08-05,30.7,20.0,25.925,0.0,0.0,0.0,38,0,6.375,1015.5,1013.8,1014.6208333333334,10.2,1.6,5.354166666666667,20.9,18.2,19.60833333333333,2025-08-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,8","0,0","23,8",04:20,"29,8",10:20,22.0,"2,5","6,9",14:50,74.0,90.0,19:30,55.0,18:20
2025-08-06,29.2,19.9,25.1875,0.0,0.0,0.0,100,0,59.958333333333336,1015.3,1012.3,1013.9083333333332,13.6,2.0,6.845833333333334,21.6,16.8,18.9875,2025-08-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,0","0,0","23,4",02:40,"28,6",10:30,21.0,"3,6","7,5",15:30,80.0,93.0,21:10,56.0,00:00
2025-08-07,29.8,20.6,25.383333333333336,0.0,0.0,0.0,88,0,17.5,1013.7,1012.5,1013.0833333333334,11.0,0.6,5.979166666666667,22.1,18.9,20.23333333333333,2025-08-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,7","0,0","24,1",05:00,"29,3",15:30,99.0,"1,9","5,0",Varias,83.0,92.0,Varias,75.0,Varias
2025-08-08,29.8,20.3,25.816666666666663,0.0,0.0,0.0,35,0,4.875,1014.7,1013.3,1014.025,10.7,1.0,5.591666666666666,21.4,17.5,19.754166666666663,2025-08-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,4","0,0","22,7",05:00,"30,0",14:40,10.0,"2,5","5,0",10:40,79.0,91.0,23:50,67.0,08:20
2025-08-09,29.9,20.3,25.675,0.0,0.0,0.0,35,0,6.333333333333333,1015.7,1013.4,1014.5958333333332,10.9,1.8,5.275,22.5,17.0,19.7125,2025-08-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,6","0,0","23,3",05:30,"29,8",15:00,14.0,"2,2","5,6",11:50,81.0,91.0,00:00,74.0,06:50
2025-08-10,34.5,22.3,28.245833333333334,0.0,0.0,0.0,46,0,6.166666666666667,1015.8,1012.3,1014.375,11.4,1.1,5.658333333333334,22.6,20.6,21.60833333333333,2025-08-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"28,4","0,0","24,8",04:30,"32,0",17:50,21.0,"1,9","6,9",14:10,75.0,91.0,03:50,59.0,17:40
2025-08-11,34.1,23.9,29.1875,0.0,0.0,0.0,67,0,11.458333333333334,1012.9,1009.8,1011.4208333333332,10.8,1.2,6.408333333333334,23.3,17.8,20.454166666666666,2025-08-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"30,2","0,0","27,1",Varias,"33,2",09:00,35.0,"1,7","5,3",02:20,74.0,92.0,Varias,57.0,00:40
2025-08-12,33.7,23.2,28.75,0.0,0.0,0.0,96,0,11.875,1011.9,1009.4,1010.6916666666666,9.0,0.9,5.241666666666666,23.0,17.5,20.58333333333333,2025-08-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"28,8","0,0","26,0",04:40,"31,6",11:10,8.0,"1,9","5,3",07:30,77.0,93.0,Varias,69.0,13:20
2025-08-13,32.6,23.3,28.120833333333334,0.0,0.0,0.0,100,0,40.125,1011.2,1009.5,1010.3666666666668,10.3,0.6,5.241666666666666,22.7,18.9,21.1875,2025-08-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"28,2","0,0","25,1",02:50,"31,2",11:40,23.0,"3,6","8,1",16:20,81.0,92.0,Varias,58.0,17:10
2025-08-14,34.7,23.2,29.0,0.0,0.0,0.0,99,0,28.041666666666668,1012.4,1010.3,1011.2958333333332,11.0,2.7,5.766666666666667,22.0,16.2,19.4125,2025-08-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"28,8","0,0","25,3",05:00,"32,3",13:50,21.0,"3,6","8,9",12:40,66.0,92.0,Varias,46.0,13:40
2025-08-15,34.7,22.5,28.579166666666666,0.0,0.0,0.0,30,0,4.208333333333333,1014.2,1012.3,1013.1083333333332,11.4,0.6,5.891666666666667,21.0,14.7,18.041666666666668,2025-08-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"29,2","0,0","26,1",00:10,"32,2",08:30,14.0,"1,7","5,6",10:20,70.0,91.0,19:10,43.0,21:40
2025-08-16,36.9,23.2,30.175,0.0,0.0,0.0,25,0,2.75,1013.3,1010.3,1011.525,14.2,2.7,8.25,21.2,12.9,15.970833333333331,2025-08-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"31,7","0,0","25,7",19:20,"37,7",09:40,20.0,"1,9","6,1",13:30,63.0,93.0,19:00,34.0,09:20
2025-08-17,37.0,23.3,29.02916666666667,0.0,0.0,0.0,57,0,8.041666666666666,1010.1,1007.4,1008.4791666666666,12.8,1.6,7.670833333333333,22.9,13.5,17.962500000000002,2025-08-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"30,6","0,0","27,1",00:20,"34,2",08:50,8.0,"2,5","6,9",04:30,74.0,90.0,Varias,41.0,08:50
2025-08-18,32.5,23.3,27.9625,0.0,0.0,0.0,100,0,43.833333333333336,1009.3,1007.6,1008.5166666666668,10.7,1.1,5.825,22.8,12.7,18.9,2025-08-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"28,6","0,0","25,6",04:50,"31,6",11:40,9.0,"1,7","6,7",16:30,71.0,92.0,Varias,46.0,09:20
2025-08-19,30.2,24.6,26.8,0.1,0.0,0.0041666666666666,100,24,83.83333333333333,1008.6,1005.2,1007.1458333333334,11.5,1.1,6.304166666666667,21.9,16.8,19.7,2025-08-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,4","0,2","24,2",22:00,"28,7",08:40,13.0,"4,4","13,9",08:10,85.0,92.0,20:10,47.0,08:40
2025-08-20,27.0,18.9,23.9375,5.5,0.0,0.525,100,5,75.70833333333333,1006.7,1003.8,1004.8541666666666,12.8,1.4,7.916666666666667,21.7,16.5,18.48333333333333,2025-08-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"24,2","6,7","20,7",22:40,"27,7",11:10,9.0,"3,6","9,2",02:10,80.0,93.0,13:30,63.0,11:10
2025-08-21,28.7,17.7,22.308333333333334,0.3,0.0,0.0166666666666666,91,0,15.208333333333334,1009.2,1005.0,1006.0166666666668,16.5,1.1,5.5,19.3,13.5,16.858333333333334,2025-08-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"24,6","0,0","20,6",01:10,"28,5",12:00,11.0,"4,2","8,3",18:10,70.0,92.0,00:30,48.0,12:10
2025-08-22,26.1,19.4,22.8625,1.0,0.0,0.1083333333333333,83,0,23.541666666666668,1011.4,1009.2,1010.1541666666668,11.6,2.7,6.520833333333333,20.3,17.0,18.841666666666665,2025-08-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"24,9","9,5","21,7",03:40,"28,1",10:20,20.0,"4,2","8,9",14:10,80.0,94.0,Varias,61.0,09:10
2025-08-23,27.7,18.8,23.441666666666663,0.1,0.0,0.0125,43,0,9.625,1011.8,1008.7,1010.6583333333332,14.1,1.8,7.025,20.2,18.1,19.008333333333333,2025-08-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"24,8","0,0","21,9",04:10,"27,6",08:50,21.0,"4,7","10,0",14:50,84.0,92.0,00:00,71.0,Varias
2025-08-24,28.8,19.5,24.379166666666663,0.1,0.0,0.0083333333333333,77,0,26.375,1011.3,1009.5,1010.2916666666666,11.3,1.3,6.358333333333333,22.5,18.5,20.67083333333333,2025-08-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"25,4","0,0","22,3",05:40,"28,5",09:50,23.0,"3,6","7,8",17:10,85.0,91.0,16:20,79.0,09:50
2025-08-25,28.4,21.2,24.741666666666664,0.4,0.0,0.0291666666666666,100,28,90.66666666666669,1012.6,1010.2,1011.3,9.7,2.7,5.0875,22.6,20.5,21.52916666666667,2025-08-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,6","1,1","24,4",06:00,"28,7",15:00,24.0,"1,9","8,9",16:40,87.0,92.0,10:50,71.0,14:40
2025-08-26,30.9,20.8,25.5875,0.0,0.0,0.0,90,0,17.5,1010.6,1006.7,1008.175,12.3,1.8,6.683333333333334,23.6,16.3,20.445833333333333,2025-08-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"25,6","0,0","24,1",05:50,"27,2",13:40,9.0,"3,9","7,5",11:20,91.0,93.0,Varias,77.0,Varias
2025-08-27,30.3,21.8,25.52083333333333,1.6,0.0,0.0791666666666666,85,5,34.291666666666664,1006.8,1001.0,1004.2416666666668,18.3,2.2,9.4,22.7,17.5,20.6,2025-08-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"26,2","0,0","24,3",05:20,"28,2",09:10,10.0,"7,8","13,3",17:40,87.0,92.0,Varias,62.0,08:50
2025-08-28,26.5,20.9,23.245833333333334,2.4,0.0,0.3083333333333333,100,3,66.20833333333333,1006.0,1000.3,1002.825,9.4,0.8,3.991666666666666,22.0,18.3,20.116666666666667,2025-08-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"24,6","4,6","21,9",21:00,"27,3",11:40,99.0,"3,6","10,0",Varias,83.0,92.0,19:10,68.0,14:00
